tf	cell_type	estimate	std_error	t_value	pval	padj
CDX2	Fibroblasts	-0.157067688151191	0.0143288410766274	-10.9616463265402	7.82002003113366e-28	3.20753122837123e-27
REST	Fibroblasts	0.0383162860138557	0.0034978078608652	10.9543712913888	8.46801343887535e-28	3.34688150203169e-27
SP3	Fibroblasts	0.195254136825069	0.0183703692670334	10.628754054251	2.83494379970256e-26	1.09442016453634e-25
NFKB2	Fibroblasts	-0.156672799024252	0.0151418507479964	-10.3470045790131	5.44551077528216e-25	2.05444270158372e-24
YY1	Fibroblasts	-0.179689132390243	0.0175361896236394	-10.2467603422819	1.52991387480914e-24	5.64368229374037e-24
E2F1	Fibroblasts	-0.173521516072674	0.0176667120038814	-9.82194740224163	1.09407659377467e-22	3.9481894470999e-22
TCF4	Fibroblasts	-0.168370372497053	0.0177025131542187	-9.51109997943591	2.22803464166136e-21	7.86922873437842e-21
NRF1	Fibroblasts	0.240020720877945	0.0255267899016827	9.40269896067591	6.23462066908679e-21	2.15613964805918e-20
IRF4	Fibroblasts	-0.120482147442017	0.012855900305885	-9.37173940177994	8.34708867351354e-21	2.82778922408826e-20
MXI1	Fibroblasts	-0.251561107307791	0.027936419829997	-9.00477258140556	2.47117654610221e-19	8.20430613305935e-19
FOSL2	Fibroblasts	0.162843515579575	0.0181217039874506	8.98610393880982	2.9257802526963e-19	9.52312788132522e-19
FOXO3	Fibroblasts	-0.193800348833847	0.0216854267162545	-8.93689348933043	4.55886882044693e-19	1.45533120037344e-18
NFE2L2	Fibroblasts	0.231601045890486	0.0259490986896327	8.92520579078979	5.06354054062313e-19	1.58593911272347e-18
KLF6	Fibroblasts	0.105413754285519	0.0121211608019056	8.6966715488955	3.84129465543681e-18	1.18084243111576e-17
IRF1	Fibroblasts	0.163263314986906	0.018792606007389	8.68763570750718	4.15738493861518e-18	1.25477436329113e-17
FOSL1	Fibroblasts	0.181662217068504	0.0209626028439008	8.66601435047269	5.02177417664383e-18	1.48859734521942e-17
RUNX2	Fibroblasts	-0.204063647870799	0.0237140252279667	-8.60518810742176	8.52297874555743e-18	2.48213065221497e-17
ATF6	Fibroblasts	-0.271495078239612	0.0315675739788413	-8.60044165641574	8.88081251049434e-18	2.54174978748631e-17
STAT5B	Fibroblasts	-0.146578553415067	0.0170844676787114	-8.57963831075144	1.06322581363895e-17	2.99144889939094e-17
IRF9	Fibroblasts	0.124772690827644	0.0147598982735675	8.4534925996808	3.13862661486052e-17	8.68353363444743e-17
STAT4	Fibroblasts	0.178202305290867	0.0212352463616355	8.39181718243758	5.29845081923354e-17	1.44187350162749e-16
HIC1	Fibroblasts	-0.115058620129468	0.0139276928698017	-8.26113996087175	1.58739942865103e-16	4.25013395413017e-16
