tf	cell_type	estimate	std_error	t_value	pval	padj
STAT2	LEC	-0.0125080393903629	0.0447331861138809	-0.279614319411996	0.77983182640245	0.863013887885377
GATA3	LEC	0.0132912619582732	0.0535696897824769	0.248111609610643	0.804099506322643	0.878161302957623
TCF3	LEC	0.0133373861522867	0.0535941891041642	0.248858810539414	0.803521613999152	0.878161302957623
CREB1	LEC	-0.0111237513135763	0.04840048945026	-0.229827248441525	0.818273486188895	0.88779999155135
E2F1	LEC	-0.0114479093071223	0.0618604821824646	-0.185060136992714	0.853219771931069	0.916744082938521
ZBTB33	LEC	-0.010862843762366	0.0598435274238879	-0.181520779773249	0.855995981057053	0.916744082938521
CEBPB	LEC	0.00685824584372742	0.0430550759582137	0.159290064901606	0.873472837898675	0.923544529243185
USF2	LEC	-0.00858487094691891	0.0531851823775819	-0.161414712954666	0.871799713389731	0.923544529243185
ATF1	LEC	-0.0102154721574747	0.06767002279556	-0.150960081516996	0.880037958370885	0.924596842339031
GATA1	LEC	0.00402713710162367	0.0341711123808647	0.117852092631284	0.906208758844845	0.946104741938643
E2F2	LEC	-0.00319333133656915	0.0301252965451389	-0.106001656507658	0.915602511987821	0.949937606187365
NR2C2	LEC	-0.00556311925570751	0.0583320184076526	-0.0953699084579882	0.924040316720132	0.952737220966099
NR3C1	LEC	-0.00500106402325805	0.0599602220195412	-0.0834063626653716	0.933545290688805	0.956595791693467
STAT1	LEC	-0.00353922001252103	0.0526181921371082	-0.0672622883602465	0.946386479638845	0.963804635705817
FOXO3	LEC	-0.00394365427226259	0.0756901995167144	-0.0521025746720581	0.958457472291282	0.964266305456684
TP73	LEC	0.00233991236151844	0.0439853829299967	0.0531974989337352	0.957585280683503	0.964266305456684
RUNX3	LEC	-0.00140963210091657	0.0597316624436123	-0.0235994118236251	0.981176896991482	0.981176896991482
