gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
SIGMAR1	11.7301728770064	0.0854480392171684	0.772505332526447	0.110611584955296	0.911924360398168	0.989334180018021	Up in AD
SUSD6	7.85032472895365	-0.124647823370904	1.13467762726978	-0.109853072251743	0.912525900129776	0.989334180018021	Down in AD
TMEM160	17.4725127249765	0.0716015745781477	0.648996431663209	0.11032660748943	0.912150356340179	0.989334180018021	Up in AD
TMEM261	8.63553116135301	0.110212264406397	0.997450311245171	0.110493989689384	0.912017616217865	0.989334180018021	Up in AD
TRAPPC12	8.80872236416503	0.0943137594148036	0.832749096685213	0.113255913203896	0.909827668449138	0.989334180018021	Up in AD
TRPC4AP	8.9999040024928	-0.101550592640301	0.915990079387332	-0.110864293102633	0.91172396098234	0.989334180018021	Down in AD
ZDHHC5	19.8270748962455	-0.0683049528459824	0.602505045748748	-0.11336826691816	0.909738596818042	0.989334180018021	Down in AD
ZNRF2	17.4208838915985	-0.0707520279505183	0.627326578040924	-0.11278340568874	0.910202274734362	0.989334180018021	Down in AD
LDLR	24.9031579717008	0.0868660071306229	0.79671622474271	0.109030046625039	0.913178658630447	0.989359577866932	Up in AD
MBD4	9.74719853987052	-0.085954161661382	0.787603320145403	-0.109133823414449	0.913096347894378	0.989359577866932	Down in AD
NKIRAS2	13.7994156676192	0.0744486118991838	0.682658368013097	0.10905690955766	0.913157352160625	0.989359577866932	Up in AD
SESN2	5.2114275558926	0.124957015049291	1.1480447940652	0.108843327102962	0.913326757879987	0.989359577866932	Up in AD
SH2B1	5.37750047859399	0.124706871540764	1.14130710788267	0.109266708915988	0.912990950895261	0.989359577866932	Up in AD
NAE1	12.4865602139109	0.0848795773052932	0.784222339417529	0.108234072199902	0.913810017994271	0.989405780004174	Up in AD
SIAH1	15.2806279859956	0.0788522837946867	0.728274968684623	0.108272681590452	0.913779392133482	0.989405780004174	Up in AD
UFC1	49.2738303952366	0.0472580358146598	0.436759703980611	0.10820145582102	0.913835890159442	0.989405780004174	Up in AD
AATF	8.54588965803338	0.0622589134935622	0.855470846042122	0.0727773643971693	0.941983283775454	0.989584646043322	Up in AD
ABRACL	5.15849689253654	-0.0763166818462243	1.13395910654167	-0.0673010882014726	0.946342010595445	0.989584646043322	Down in AD
AGPAT3	6.49048248210411	-0.0673530638355212	0.996373859892028	-0.0675981843229206	0.946105500795456	0.989584646043322	Down in AD
ALG6	4.44946047527046	0.0753265833144653	1.20369294947204	0.0625795667803028	0.950101300866898	0.989584646043322	Up in AD
ANAPC5	12.8531074060434	-0.0572803393870808	0.731295465324585	-0.0783272180713674	0.937567767078513	0.989584646043322	Down in AD
AP3S1	22.2124235762674	-0.0600295148846214	0.601311308120108	-0.099831009452147	0.920478489035859	0.989584646043322	Down in AD
API5	14.3656955860703	0.0476869923602678	0.699640739965183	0.0681592560814011	0.945658860446165	0.989584646043322	Up in AD
ARHGAP32	28.3501086895155	0.0389355664782325	0.548659691194923	0.070964875136781	0.943425710563628	0.989584646043322	Up in AD
ARL3	7.91655925095461	-0.0872055811284754	0.876318771251218	-0.0995135377551736	0.920730539679236	0.989584646043322	Down in AD
ARPP19	17.9779191101747	0.0637351659176467	0.690910641840494	0.0922480593841553	0.926500954930238	0.989584646043322	Up in AD
ATP5B	66.7580354086779	-0.03258160212594	0.431603133138586	-0.0754897256862087	0.93982507192651	0.989584646043322	Down in AD
ATP5C1	29.5663706348312	0.0367527078204191	0.534760268512722	0.0687274466419054	0.94520657059222	0.989584646043322	Up in AD
ATP5J	47.2936570378035	0.0397712445360669	0.522127266711078	0.076171552553823	0.939282614692497	0.989584646043322	Up in AD
ATP5S	6.86674776136	0.0925956696747916	0.979087214174366	0.0945734642780262	0.924653627780285	0.989584646043322	Up in AD
ATXN1L	10.3275549979005	0.0484970335744872	0.749921229748151	0.0646695034767507	0.948437144677025	0.989584646043322	Up in AD
B3GALT4	11.9944503422117	0.0481777727463262	0.754586587417813	0.0638465797691819	0.949092388599657	0.989584646043322	Up in AD
BLOC1S1	29.182177532413	0.0483670436155935	0.596269271600124	0.081116109649249	0.935349614258495	0.989584646043322	Up in AD
BNIPL	67.4336686969136	-0.0257595872618339	0.401733827131631	-0.0641210311955972	0.9488738558313	0.989584646043322	Down in AD
BOK	12.7894068537173	0.0601431901194563	0.893120389770937	0.0673405184880859	0.946310620989452	0.989584646043322	Up in AD
BRMS1	7.56866474496955	-0.0910559386024457	0.872133004834081	-0.104406023046644	0.916847143107008	0.989584646043322	Down in AD
C16orf87	6.4901777802427	-0.0960587494063625	0.963849045325561	-0.0996616118179757	0.920612978088015	0.989584646043322	Down in AD
C1D	8.03133100509939	-0.0632094734674934	0.985669019790845	-0.0641284976988586	0.948867910659428	0.989584646043322	Down in AD
C2orf68	6.27962439085157	-0.072572265091522	0.93467654784123	-0.0776442559291105	0.938111037478333	0.989584646043322	Down in AD
CALM2	118.998223971409	0.0400305120648494	0.420775904380389	0.0951349914482296	0.924207604952681	0.989584646043322	Up in AD
CARKD	11.6751364992965	-0.0575527778284007	0.783594738843752	-0.0734471212929834	0.941450321452401	0.989584646043322	Down in AD
CBR1	22.0636607943878	-0.0705010251785836	0.682873573236998	-0.103241695010089	0.917771148863471	0.989584646043322	Down in AD
CCDC137	7.20974827300125	-0.0801756023227815	0.943490286868297	-0.0849776658421215	0.932279146548443	0.989584646043322	Down in AD
CCDC174	5.90951377101206	0.103360509992451	1.00079780221173	0.103278114484292	0.917742244834953	0.989584646043322	Up in AD
