gene	baseMean	log2FC	lfcSE	stat	pvalue	padj	direction
KCNS3	109.812032428184	0.55589879270152	0.625790813108126	0.888314083648062	0.374371826024851	0.748968348988534	Up in AD
MED22	112.097998760593	0.564806920742933	0.636331084471104	0.887599135931541	0.374756418623501	0.748968348988534	Up in AD
PLB1	29.2736594776417	-1.10738275784196	1.24709767394444	-0.8879679442745	0.374557994663747	0.748968348988534	Down in AD
RDX	1106.35343499609	-0.404603440722137	0.455342485328785	-0.888569491665135	0.374234493307533	0.748968348988534	Down in AD
SCYL1	571.43244884681	0.430032858419023	0.484139005854195	0.888242536170558	0.374410302642375	0.748968348988534	Up in AD
ZNF280C	39.1779960764343	0.769116730377211	0.86589189955292	0.888236430868939	0.374413586048936	0.748968348988534	Up in AD
CSNK1G1	337.125195968234	-0.526958504070958	0.593918859191265	-0.887256728618643	0.374940696622334	0.749144793606031	Down in AD
TEF	350.273383626703	0.445159934761699	0.50172936917368	0.887251100119675	0.37494372625593	0.749144793606031	Up in AD
IGFBP3	3336.61957386564	0.426218811808909	0.480466657196667	0.88709342349733	0.37502860448055	0.749215449484447	Up in AD
BAD	1344.51956394303	0.404232973227216	0.455902689410611	0.88666503316707	0.37525926938551	0.74937943844162	Up in AD
SLC36A4	322.5741722846	-0.43896109583517	0.494968296434748	-0.886846893017194	0.375161337037468	0.74937943844162	Down in AD
TRIM4	418.763380660407	-0.41542065826667	0.46847710602408	-0.886746978507242	0.37521513949604	0.74937943844162	Down in AD
HIST1H2BK	30.2252686980391	0.872964529546613	0.98494143463615	0.886311103227267	0.375449907526647	0.749661196989403	Up in AD
FCER1G	21.9959480288378	-0.973581275186497	1.09860885657447	-0.886194635479443	0.375512653911533	0.749687553283469	Down in AD
BZW2	1526.43838374653	-0.371783305509653	0.420086685257047	-0.885015684994069	0.376148171830873	0.75013337058018	Down in AD
DDX56	728.406343601314	0.502526540202293	0.567636916048849	0.8852957339354	0.375997150255478	0.75013337058018	Up in AD
FAM151B	17.9379173174743	1.011080194827	1.14259383213248	0.884899048457111	0.376211081284879	0.75013337058018	Up in AD
HEATR5A	116.587914540258	0.525421450216669	0.59357948819745	0.885174539659785	0.376062501917027	0.75013337058018	Up in AD
ME3	15.9514078627849	1.12153785633509	1.26726926804053	0.885003593647643	0.376154693156301	0.75013337058018	Up in AD
MFAP3	47.1762847909961	0.74368514714496	0.84007993879494	0.885255215368844	0.376018998326107	0.75013337058018	Up in AD
NUP54	681.977832391345	-0.385485332460304	0.435690427148146	-0.884768882767371	0.376281295532587	0.75013337058018	Down in AD
OSBP	698.58661481891	-0.604992951713997	0.68377597719657	-0.884782402263417	0.376274002441498	0.75013337058018	Down in AD
PHACTR2	233.675891374952	0.466463293274239	0.526872615921359	0.885343590041247	0.375971346709873	0.75013337058018	Up in AD
RALY	1470.56118253752	-0.403583948918682	0.456125433781594	-0.88480913149853	0.37625958361444	0.75013337058018	Down in AD
RP11-700H6.1	8.57956129287952	-1.52462030129	1.72153328704269	-0.885617671621702	0.375823585655164	0.75013337058018	Down in AD
ENTPD5	125.57556671596	0.532651788891895	0.602397743812322	0.884219428713271	0.376577772295827	0.750194288362382	Up in AD
GOSR2	192.484690575962	0.539998927892791	0.610580036854309	0.884403182709428	0.376478605494921	0.750194288362382	Up in AD
MKNK1	428.19820809163	-0.452472246997663	0.511753255926138	-0.88416095404964	0.376609332787037	0.750194288362382	Down in AD
RABAC1	2860.93983108152	0.479199496947312	0.541825964975571	0.884415897213265	0.376471744435212	0.750194288362382	Up in AD
RP11-253E3.3	31.3497877629218	-0.877178593916899	0.991996112901184	-0.884256079745624	0.376557991490489	0.750194288362382	Down in AD
SAPCD2	85.23257679014	0.560842283341689	0.634311723273295	0.884174551350753	0.37660199377917	0.750194288362382	Up in AD
C2orf47	281.366942608523	0.550606934775519	0.622900999915853	0.883939718911833	0.376728754645818	0.750333392990111	Up in AD
CTD-2186M15.3	41.2943783553791	0.731129571218073	0.827228422372988	0.883830332039069	0.37678780987937	0.750352244180673	Up in AD
ATP5S	696.120489827845	0.384726427115007	0.435379874995205	0.883656891856207	0.376881457594801	0.750439970373329	Up in AD
SNX13	377.908480948314	0.426296428881637	0.482512353134472	0.883493295274933	0.376969803486838	0.750517117968334	Up in AD
LINC00886	24.7982130353104	-0.996177460929111	1.12781069759179	-0.883284280825005	0.377082694645799	0.750544363678715	Down in AD
TAS2R14	8.60205776321885	1.44410890872639	1.63482849516745	0.883339697708461	0.377052761305631	0.750544363678715	Up in AD
HIST1H3H	73.25021057935	0.688922995757252	0.780117359183612	0.883101738023373	0.377181305207856	0.75062559414845	Up in AD
MTMR2	157.139724956392	0.513298702704897	0.581295725573691	0.883025076777081	0.377222722748319	0.75062559414845	Up in AD
CTD-2528L19.6	21.09148821931	0.959602601980503	1.08720569701954	0.882632058138721	0.377435101775577	0.750949444440007	Up in AD
ALG13	680.177787833812	0.401590656380652	0.45535035276423	0.881937729800302	0.377810482315506	0.7510622497116	Up in AD
C6orf25	21.0408885199472	0.952649572371837	1.08046787022897	0.881700972903486	0.377938534750124	0.7510622497116	Up in AD
CEBPB	7474.3045198672	-0.599072680673239	0.679047329778467	-0.882225221132496	0.377655025575623	0.7510622497116	Down in AD
FER	491.656419206777	-0.540483584545064	0.612903084734939	-0.881841840914874	0.377862341597149	0.7510622497116	Down in AD
HEG1	31.6873282342149	-0.791122631567591	0.89676252098164	-0.882198589991907	0.377669424319242	0.7510622497116	Down in AD
IL7R	22.8506698533281	-0.922505259208253	1.04548016278272	-0.882374713598444	0.377574205287269	0.7510622497116	Down in AD
MED12	127.066577651612	0.514512817876318	0.583317628914197	0.882045719814856	0.377752083669137	0.7510622497116	Up in AD
NCOA3	810.927685433915	-0.596162018148244	0.676007021968694	-0.881887315921776	0.377837746946742	0.7510622497116	Down in AD
RP11-793H13.3	10.2469034336924	-1.34717039315439	1.52776374454754	-0.881792356941529	0.377889105572922	0.7510622497116	Down in AD
TRPV6	38.2556601618154	-0.78974137945086	0.896042435302489	-0.881366047339328	0.378119728389855	0.75122500134807	Down in AD
YY1AP1	645.168403843359	-0.398620747892513	0.452241136025229	-0.881434076068382	0.378082920739451	0.75122500134807	Down in AD
NAPA	1841.72027273174	0.498610684822436	0.566147059448646	0.880708777871281	0.378475464526115	0.751833038433064	Up in AD
CCDC8	8.74180555369576	1.71208755494987	1.9441935488479	0.880615798753383	0.37852580455399	0.751834332988505	Up in AD
NSMCE3	353.521298417965	0.430976543744463	0.489528281515694	0.880391511620246	0.378647253305903	0.751878161387351	Up in AD
